Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt
53 1759268842.4094925 0.07301807403564453
54 1759268842.4678762 0.05827736854553223
55 1759268842.5408208 0.07283735275268555
56 1759268842.6045036 0.06357812881469727
57 1759268842.6669836 0.062371253967285156
58 1759268842.726361 0.059266090393066406
59 1759268842.805301 0.07885050773620605
60 1759268842.8659916 0.06058645248413086
61 1759268842.93119 0.06505441665649414
62 1759268842.9992373 0.0679469108581543
63 1759268843.0641325 0.06479930877685547
64 1759268843.1363811 0.07210159301757812
65 1759268843.213634 0.07715415954589844
66 1759268843.2789202 0.06518840789794922
67 1759268843.3469534 0.06794023513793945
68 1759268843.4113247 0.06427860260009766
69 1759268843.4777515 0.0663306713104248
70 1759268843.5442407 0.0663902759552002
71 1759268843.621423 0.07708215713500977
72 1759268843.6927488 0.07120609283447266
73 1759268843.7607338 0.0678853988647461
74 1759268843.8289404 0.06810927391052246
75 1759268843.890266 0.06123471260070801
76 1759268843.9829535 0.09259295463562012
77 1759268844.0633566 0.08030080795288086
78 1759268844.157745 0.0942840576171875
79 1759268844.2197428 0.06187844276428223
80 1759268844.2990415 0.0791940689086914
81 1759268844.3603945 0.06125450134277344
82 1759268844.4256167 0.06512188911437988
83 1759268844.4922953 0.06658506393432617
84 1759268844.5535185 0.06112861633300781
85 1759268844.617389 0.06376099586486816
86 1759268844.6840236 0.06652331352233887
87 1759268844.7501159 0.06598782539367676
88 1759268844.8219965 0.07172608375549316
89 1759268844.9528487 0.1307368278503418
90 1759268845.0249865 0.07202911376953125
91 1759268845.0898037 0.06471562385559082
92 1759268845.153725 0.06383180618286133
93 1759268845.2324462 0.07862353324890137
94 1759268845.294968 0.062416791915893555
95 1759268845.3618956 0.06681442260742188
96 1759268845.4280803 0.06606912612915039
97 1759268845.4962578 0.06803631782531738
98 1759268845.5566227 0.06026291847229004
99 1759268845.6175785 0.0608525276184082
100 1759268845.675785 0.05810737609863281
101 1759268845.7546463 0.07875442504882812
102 1759268845.8207445 0.06598615646362305
103 1759268845.8880725 0.06722664833068848
104 1759268845.9490914 0.06086921691894531
105 1759268846.0125508 0.0633242130279541
106 1759268846.1004908 0.08783769607543945
107 1759268846.169985 0.06937289237976074
108 1759268846.8685145 0.6984176635742188
109 1759268846.9386504 0.06999897956848145
110 1759268847.0236177 0.08484792709350586
111 1759268847.0866258 0.06290173530578613
112 1759268847.1477463 0.06100821495056152
113 1759268847.2160478 0.06818795204162598
114 1759268847.2753844 0.05923271179199219
115 1759268847.3354223 0.05993056297302246
116 1759268847.3950126 0.05945992469787598
117 1759268847.4713047 0.07617425918579102
118 1759268847.5238984 0.0524907112121582
119 1759268847.5908027 0.06680727005004883
120 1759268847.6560519 0.06516075134277344
121 1759268847.7138708 0.05772829055786133
122 1759268847.902966 0.1889934539794922
123 1759268847.9666889 0.063629150390625
124 1759268848.0243 0.05752205848693848
125 1759268848.0821776 0.05778932571411133
